"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1830","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Crayon très gros et gras","Almazhen","Depuis le temps que j'entends les louanges de se produit j'ai voulu tester. J'ai donc pris le petit modèle. D'autres personnes avec de plus gros moyens teste pour moi multitude de produits coûteux, merci a eux. Point vraiment grosse et crayon gras. Je sais que c'est la spécificité du produit mais j'ai été surprise.","Reviewed in Italy on 20 January 2022","5.0 out of 5 stars","Verified Purchase"
"1831","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","これはデッサンに便利","Raji","コンテを使うと手が汚れるがこれは鉛筆でドロー出来る雰囲気のあるデッサンが出来る","Reviewed in Australia on 5 February 2024","4.7 out of 5 stars","Verified Purchase"
"1832","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","wonderful pencils for drawing fur","Toyah","I recently purchased these pencils and I adore them.  I've used them on both pastel paper and bristol board and they worked fine on both.  The white and black in this line are really the best.  The black in this is much darker than my prismacolor black pencil.  These are much softer than prismacolor pencils.  Imagine a combination between prismacolor premier pencils and oil pastels.  I like the smudgy way they blend.  These however are not for everyone.  My prismacolor's hold a point better.  These would be rubbish for detailed adult coloring books because they do not hold a point very well.  People were commenting in the reviews that they liked them for portraits.  I'm a portrait artist and I've done a portrait with them but I didn't love them for that purpose.  They were perfect for drawing furry animals.  I love the color range.  It's really well thought out. Great greys for shadows.  I do not recommend these for lots of tiny detail work, you'll be wasting them sharpening like crazy.  I love these to pieces but will be buying some Faber Castell Polychromos for my most detailed work.Something important to know about these.  They are incredibly lightfast, that's not common for colored pencils.  All but one has the highest lightfast rating of 8 and the one that doesn't is a 7.  This is important to me because I sell my originals and wouldn't want my work to fade on my customers.These work great with my prismacolor pencils so I often use both in the piece.  The nose on the tiger drawing is the only part where I used prismacolor instead because there is no pink in the derwent drawing pencils set.","Reviewed in Australia on 6 December 2023","5.0 out of 5 stars","Verified Purchase"
"1833","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Excelente marca","・・","Una de las mejores marcas. Los lápices tienen la dureza aconsejable para su finalidad y el pigmento cremoso. Los colores, inusuales.","Reviewed in Japan on 27 July 2014","3.0 out of 5 stars","Verified Purchase"
"1834","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Muy buenos lápices","Proskott","Llegaron al día siguiente, son estupendos muy cremosos tanto ó más que los prismacolor, son ideales para colorear animales y paisaje y su cremosidad hace que sean muy cómodos para mezclar y fundir los colores. Derwent es una marca que nunca defrauda","Reviewed in the United States on 29 March 2016","5.0 out of 5 stars","Verified Purchase"
"1835","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Beautiful Coloured Pencils","Proskott","Creamy like butter, beautiful one of a kind d pallet. Beautiful landscape colours. Well made. Very chunky barrel and lead amazing lightfastnessOnly down fall is that this set only comes in 24 colours.  But 100% worth it for any artist or adult colour enthusiasts","Reviewed in Spain on 16 March 2018","5.0 out of 5 stars","Verified Purchase"
"1836","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","色合いが絶妙です","Alicia Fernandez","ほどよい硬さで使いやすいです。色味は絶妙で他の色鉛筆と組み合わせると表現の幅が拡がります。","Reviewed in Spain on 27 June 2017","5.0 out of 5 stars","Verified Purchase"
"1837","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Muito bom","Cliente Amazon","De acordo com as características anunciadas","Reviewed in Canada on 1 March 2023","5.0 out of 5 stars","Verified Purchase"
"1838","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Weiche Farbstifte","Natasha Taft","Ich male mit diesen Farbstiften lieber als mit den Caran D'ache Luminance. Die Luminance sind irgendwie härter, und bei mehreren Schichten entsteht so ein Film was mir nicht so gefällt.Bei den Derwents passiert dies nicht so schnell. Die Farben finde ich alle mega schön.Vom Qualität der Stifte, an ein paar Stellen werden sie rissig. Ist schade.","Reviewed in Japan on 18 February 2020","5.0 out of 5 stars","Verified Purchase"
"1839","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Nice soft pencils but split when sharpening","むー","I liked the natural colours and the pencils are very soft (so more for colouring in than drawing as you can’t get detail with them being so soft). Was enjoying them until I tried to sharpen one (with a high quality sharpener) and the wood split. Maybe as the core is so thick the wood surrounding is thin meaning it breaks easily. Shame. Sent them back.","Reviewed in Brazil on 16 December 2023","5.0 out of 5 stars","Verified Purchase"
"1840","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Beautiful colors & the best White Pencil I've ever found!","Edu Geraldes","These have to be one of my new favorite colored pencils ever.  I've been a colored pencil artist for over 30 years, I even still have a few of my 1980s Berol/prismacolor out of print colored pencils.  I use A lot of different brands from Caran D'Ache to Schpirerr Farben & Castle Art on the lower range pencils.  I have several Derwent colored pencils & when I saw the muted tones of these drawing pencils I had to try them & I fell in love instantly!First, they are the typical Derwent pencil with the thick lead & nice heafty round barrel.  They go on so smoothly & they are a soft lead.  You can get beautiful blends with these pencils & the Chinese white that comes in this set is the best white I have ever used!  I love this white!  I even bought the small 5 piece set just to get an extra white!  The colors will compliment any of the other Derwent sets & any other set for that matter.  I've used them with my Prismas, Castle Arts, Caran D'Ache, Black Widows & Polychromos & they worked great with all of them!","Reviewed in Germany on 19 November 2023","4.0 out of 5 stars","Verified Purchase"
"1841","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Matite colorate","Raji","Perfette per artisti","Reviewed in Australia on 5 February 2024","4.7 out of 5 stars","Verified Purchase"
"1842","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Superb!","Toyah","These are amazing pencils and smooth like butter when you draw something.  They blend. Very well. You can also draw colorful sketches of animals and humans and they are better for a realistic approach. Just go for them and you will fall in love with them.","Reviewed in Australia on 6 December 2023","5.0 out of 5 stars","Verified Purchase"
"1843","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","buoni pastelli","giovanna","Ho comprato questi pastelli per mia figlia che studia design al Politecnico, mi ha riferito che pur non essendo pastelli professionali sono di livello medio-alto, morbidi e con tonalità particolari. Sono di diametro leggermente più grande delle comuni matite e quindi non entrano in tutti i temperamatite.","Reviewed in Italy on 12 February 2024","3.0 out of 5 stars","Verified Purchase"
"1844","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Beautiful Pencils","Chiranjeev kumar","Would have been five stars but the end of one had a broken lead. Super soft creamy drawing pencils in lovely shades. Swatched on hotpress watercolor paper for reference.","Reviewed in India on 5 August 2020","5.0 out of 5 stars","Verified Purchase"
"1845","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Excelente qualidade do lapis e cores diferenciadas","Chiranjeev kumar","Maciez do lápis, muito boa e cores diferenciadas dos demais lapis da Linha Derwent","Reviewed in Italy on 24 October 2016","5.0 out of 5 stars","Verified Purchase"
"1846","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","品質に問題あり？","Cliente Amazon","顔料が混ざりきってないのか、色が混じる。solway blue という色が特にひどく、濃いブルーや黒っぽい色が混じる。程度の差はありますが、他の薄い色でもこの現象がでます。芯をルーペで見てみると、点々と顔料の粒が混じっているのがわかります。あんまりなので一度交換してもらいましたが、期待は脆くも崩れ、同じ状況のものが届きました。不良ロットなのかな… それともイギリス人はこれくらいは気にしない感じなのでしょうか。色合いが最高に素晴らしい故に残念でなりません。しかもお高いのに。あきらめてこのまま使いますが、これから購入される方はこんなこともあるという事にご留意くださいね。しかし、色合いは本当にステキ。","Reviewed in the United States on 26 November 2023","5.0 out of 5 stars","Verified Purchase"
"1847","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Nao gostei muito","Jen","Pouca qualidade","Reviewed in Brazil on 14 March 2022","4.0 out of 5 stars","Verified Purchase"
"1848","Derwent Drawing Colouring Pencils, Drawing & Writing, Set Of 12, Ideal For Illustrating & Detailing, Professional Quality, 0700671","Très bon produit","Jen","Je suis très contente de ces crayons. De très bonne qualité. Les couleurs sont vraiment conforme aux photos. (tons doux et originaux ). Attention ce sont de gros crayons (mines épaisses). Je recommande vivement ce produit!","Reviewed in Japan on 16 September 2022","4.0 out of 5 stars","Verified Purchase"
