"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"2339","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","nada que envidiar a otros portaminas","karlos","cuando se me rompi el portaminas me decant por estos ya que eran ms sencillos y minimalistas las tres minas que traen cada portaminas permiten escribir durante mucho tiempo he de decir que de  que venan en la caja solo he usado por ahora dos y el segundo lo empec a usar porque el primero haca un chirrido al presionar para que saliera la mina pero funcionaba perfectamente solamente que no quera tener que escuchar eso",2022-07-06,5,"verified purchase"
"2340","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","great value","daniel castilla","well made",2023-05-11,4,"verified purchase"
"2341","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","perfect for studying",NA,"as a student who requires quality mechanical pencils to ensure ease of studying these certainly do the trick they work perfectly on paper and the pack itself has lasted me about  months and i havent even used them all yet i would buy this product again ",2022-12-11,4,"verified purchase"
"2342","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","great","chris","great product sturdy",2023-04-30,5,"verified purchase"
"2343","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","my favourite pencils","emily siderfin","love love and always have  so nice to write with",2023-04-03,5,"verified purchase"
"2344","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","fiable et pas cher","max","ces portes mines sont fiables en pas cher en gnral une fois quils sont vides je les recharge avec dautres mines et ils durent plusieurs annes quand jachte dautres marques le caoutchouc qui retient la mine suse et la mine remonte durant lutilisationnanmoins la qualit des mines est variables certaines mines fournis avec les criteriums sont creuses et se cassent trs facilement cest agaant et la qualit dcriture est mdiocre je recommande dacheter des bonnes mines pour remplacer celles doriginesje conseil ces portemines pour le travail ou lcole car ils sont bon march si on le perd on est pas triste ",2021-01-03,5,"verified purchase"
"2345","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","bad","garfield","it broke after some time and grip of it is bad",2023-09-09,4,"verified purchase"
"2346","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","firstclass propelling  pencils","jockanory","very good pencils at a very good price",2023-02-16,2,"verified purchase"
"2347","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","good product","amelia stout","i have used these pencils before so i already knew i liked them but i recently moved abroad and couldnt find any mechanical pencils so i just ordered some came fast and work well",2022-11-19,5,"verified purchase"
"2348","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","great pencils would have liked more orange ones","amelia stout","pencils are around cm long  pencil leads are stored inside each of the pencils",2023-01-01,5,"verified purchase"
"2349","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","ideal all rounders","zee","i find these pencils perfect for attaching to and writing in my diary as well as carrying in my coat wouldnt use any other",2022-10-31,5,"verified purchase"
"2350","bic matic original mechanical pencils, perfect for school and office use, 0.7 mm black (hb), includes 3 hb lead refills and eraser, 12 count (pack of 1)","idals pour les travaux de gomtrie en primaire","zee","achet pour ma fille en ce trs bon rapport qualit prix jte une toile car le packaging tait endommag et ouvert du coup les critriums taient disperss dans le colis  heureusement ils ntaient pas abms a part cela ils sont idals pour les travaux de gomtrie je recommande",2021-10-22,5,"verified purchase"
"2351","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","solides et jolis","fradin","aussi solide que la version verte mais en plus joliles bics volution sont sans nul doute bien plus chimiques que les crayons classiques mais que davantages  lusage",2019-06-15,4,"verified purchase"
"2352","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","vraiment top qualit prix","laura graftiau","top conforme  la photo et trs solides et sa donne une touche de couleur pour changer un peu ",2019-08-21,5,"verified purchase"
"2353","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","pensierino carino per compleanno","rossella","le ho usate per confezionare dei pensierini di un compleanno sono delle belle matite di ottima qualit ed esteticamente carine non credo siano di legno ma di un materiale resinoso che impedisce loro di rompersi facilmente soddisfatta",2022-04-11,5,"verified purchase"
"2354","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","nice","alexandra","nicel",2023-10-01,4,"verified purchase"
"2355","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","fun pencils popular with children","pete","great pencils lead doesnt break an they write well not good for shading due to narrow tonal range and led the rubber is very useful",2018-09-11,5,"verified purchase"
"2356","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","matite","cliente amazon","molto colorate resistenti e scrittura morbida comodo il gommino sopra",2023-09-21,4,"verified purchase"
"2357","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","joli","lucas","trs joli plutt pratique le produit est bon",2020-12-08,5,"verified purchase"
"2358","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","ok","nv","son bic  conoce alguien esa marca",2022-08-15,4,"verified purchase"
"2359","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","muy chulos","beatriz a","los lpices son muy chulos y escriben muy bien como todos los de esta marca a mis hijas les gustan mucho porque no son los tpicos lpices amarillo y negro de siempre",2020-02-29,5,"verified purchase"
"2360","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","identique aux volutions classiques","le mesle","pour changer du bic volution classique  j ai peus ceux ci mme qualit et les couleurs sont sympa",2019-07-29,5,NA
"2361","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","lovely bright pencils","kellie","perfect for back to school",2023-08-15,4,"verified purchase"
"2362","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","carine ma si rompono","erika costa","la mina si rompe facilmente alla prima caduta",2023-05-20,5,"verified purchase"
"2363","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","great","miss","really nice pencils  easy to hold and use  nice and colourful",2022-11-17,3,"verified purchase"
"2364","bic evolution graphite pencils - pack of 8 - hb pencils with eraser - colourful stripe design and shock-resistant lead","la goma del lpiz se sale con mucha facilidad","susana","los lpices son geniales pero tienen una pega grande la goma se sale a la primera de cambio",2020-12-01,5,"verified purchase"
